filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_18_ch_294_strand.fast5	ffb57195-da4c-4426-8c70-bf994f364854	13797ccf3e2df77597eb86d8e23088d7f34ba047	294	23.116249	2.3825	1906	False	23.285	1771	2.21375	1085	6.990530000000001	-0.001771	90.88110400000001	10.237594999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_148895_ch_427_strand.fast5	ffb551cc-830c-4da2-a094-3eeb831cecd5	13797ccf3e2df77597eb86d8e23088d7f34ba047	427	82001.132812	3.40625	2725	True	82001.3125	2586	3.2325	1261	9.033699	-0.002015	95.012062	10.237594999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_197936_ch_381_strand.fast5	ffb53cae-d639-407d-b52e-af676bba678f	13797ccf3e2df77597eb86d8e23088d7f34ba047	381	86834.289062	1.2905	1032	True	86834.351562	980	1.2255	509	8.600975	-0.001243	79.386261	9.698775999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_44271_ch_347_strand.fast5	ffb50cc7-015b-4cc2-b32d-86396c83e830	13797ccf3e2df77597eb86d8e23088d7f34ba047	347	29950.412108999997	4.59675	3677	True	29950.449219	3647	4.55925	1781	8.430945	-0.001648	109.02140800000001	10.956024000000001
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_140934_ch_185_strand.fast5	ffb50c4d-183a-4298-b60e-5ee5d7888a56	13797ccf3e2df77597eb86d8e23088d7f34ba047	185	88766.25	1.52325	1218	False	88766.257812	1212	1.51575	552	4.565623	-0.00266	87.648178	9.159958
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_100374_ch_502_strand.fast5	ffb4ff61-3e9b-4ed2-8b58-797e029c76b7	13797ccf3e2df77597eb86d8e23088d7f34ba047	502	146679.640625	3.1085	2486	True	146679.71875	2432	3.041	1111	9.574189	-0.001366	97.88578000000001	10.95602
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_141681_ch_41_strand.fast5	ffb4cc78-996f-49b6-8f57-9d5f14e3dacd	13797ccf3e2df77597eb86d8e23088d7f34ba047	41	112811.84375	3.193	2554	False	112812.02343800002	2406	3.008	993	5.553237	-0.00256	81.002724	9.519165
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_71262_ch_362_strand.fast5	ffb4a6f6-318c-4e78-8d6d-b84b6d8860a9	13797ccf3e2df77597eb86d8e23088d7f34ba047	362	48970.859375	2.1855	1748	True	48970.949219	1676	2.0955	817	10.035666	-0.002558	91.599533	10.417197999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_82079_ch_509_strand.fast5	ffb4824e-5f04-40de-9438-492e1521beb6	13797ccf3e2df77597eb86d8e23088d7f34ba047	509	91162.914062	2.77175	2217	False	91162.992188	2153	2.69175	1043	6.597157000000001	-0.0026969999999999997	85.852112	9.519165
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_42176_ch_302_strand.fast5	ffb44cbb-979b-4a35-8c0d-778a7f0369aa	13797ccf3e2df77597eb86d8e23088d7f34ba047	302	38725.78125	7.4955	5996	True	38726.09375	5744	7.1805	2648	11.321827	-0.0016129999999999999	89.803467	10.417206
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_96602_ch_208_strand.fast5	ffb43966-92b1-4a1d-a256-a3832521c5c5	13797ccf3e2df77597eb86d8e23088d7f34ba047	208	76169.9375	5.1175	4094	True	76169.992188	4052	5.065	1928	10.197314	-0.002242	92.677177	10.237594999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_11369_ch_53_strand.fast5	ffb431a4-deab-4af9-8b58-2329183f12f0	13797ccf3e2df77597eb86d8e23088d7f34ba047	53	6644.727051	4.2275	3382	True	6644.818359000001	3309	4.13625	1547	7.667836	-0.001584	86.39093000000001	9.878387
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_125335_ch_189_strand.fast5	ffb41dd4-63aa-4141-b950-f9cf1c44a3fc	13797ccf3e2df77597eb86d8e23088d7f34ba047	189	109809.515625	2.1485	1718	True	109809.61718800002	1634	2.0435	855	8.687039	-0.00137	93.036392	10.417206
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_185380_ch_143_strand.fast5	ffb40e84-fbef-4244-b6e3-67f5549bafb5	13797ccf3e2df77597eb86d8e23088d7f34ba047	143	144097.6875	19.447001	15557	True	144097.71875	15532	19.415751	7271	10.630696	-0.00132	93.036392	10.417197999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_106715_ch_494_strand.fast5	ffb3c9c3-106f-4bce-baba-e189acec4324	13797ccf3e2df77597eb86d8e23088d7f34ba047	494	90592.070312	1.2225	978	False	90592.09375	957	1.19625	568	6.716891	-0.001382	103.094376	10.417197999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_51804_ch_422_strand.fast5	ffb3b13e-f76c-46e8-9498-a33a89a6dd25	13797ccf3e2df77597eb86d8e23088d7f34ba047	422	34062.363281	1.3205	1056	True	34062.480469	965	1.20675	543	10.097951	-0.0016649999999999998	89.264641	9.698775999999999
