filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	calibration_strand_genome	calibration_strand_genome_start	calibration_strand_genome_end	calibration_strand_strand_start	calibration_strand_strand_end	calibration_strand_num_insertions	calibration_strand_num_deletions	calibration_strand_num_aligned	calibration_strand_num_correct	calibration_strand_identity	calibration_strand_accuracy	calibration_strand_score
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	d274f8e6-cfe3-4bde-9112-ce87864dd0b8	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	717	1	4667.19043	37.52375	75047	True	4667.210938	75006	37.50325	11976	10.978276	0.0	111.848396	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	b61cb278-39d8-431d-b49b-1e48f239809d	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	2707	1	4696.240723	8.728	17456	True	4696.240723	17456	8.728	3235	8.395992	0.0	120.620827	8.406906	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	ed9fb7cb-bbc3-4a49-8a93-9413823f798f	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	402	3	4668.846191	12.457	24914	True	4668.846191	24914	12.457	4753	10.132292999999999	0.0	109.28978000000001	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	d2873d14-1778-4b93-a539-69a2bb95db89	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1900	2	4680.219238000001	2.84075	5681	True	4680.333496	5452	2.72625	1052	9.731361	0.0	82.972504	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	7adc6681-75c4-43cb-9660-1c6fb8bbfb48	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	2651	2	4658.88916	21.353251	42706	True	4658.966797	42549	21.27475	8212	8.972594	0.0	82.24146999999999	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	226cad63-bff2-462a-bfa1-fe5f44e57ca3	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1869	2	4647.53418	37.966	75932	True	4647.594238000001	75812	37.905998	14741	11.544297	0.0	81.510437	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	0fc977bc-4bc9-46d3-89ae-b1225c55dfd2	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	2892	1	4653.384765999999	27.952999	55906	True	4653.803223	55071	27.5355	11316	7.445502	0.0	108.924255	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	1dce4ea4-8a13-4ed6-b4da-d7f60afadcbe	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	689	4	4686.429199	8.27075	16541	True	4686.500977000001	16396	8.19825	3466	7.303016	0.0	70.544907	9.503459	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	c6acc09e-c214-409f-a220-b7cf84b283d9	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	2063	2	4686.654785	11.7895	23579	True	4686.958984000001	22970	11.485	4629	11.192325	0.0	83.33802	10.234494	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	62b41e2b-7304-418c-a9a2-6e16c6f78f32	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1369	3	4681.958984000001	15.59625	31192	True	4682.003906	31102	15.55125	6191	10.352099	0.0	129.027725	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
